actor_first_name,actor_last_name,actor_gender,actor_role,movie_name,movie_year,movie_genre,direcor_first_name,director_last_name
William,Edmunds,M,Mr. Martini (bar owner),It's a Wonderful Life,1946,Fantasy,Frank,Capra
William,Edmunds,M,Mr. Martini (bar owner),It's a Wonderful Life,1946,Romance,Frank,Capra
Harry,Holman,M,Mr. Partridge (school princip,It's a Wonderful Life,1946,Drama,Frank,Capra
Harry,Holman,M,Mr. Partridge (school princip,It's a Wonderful Life,1946,Family,Frank,Capra
Harry,Holman,M,Mr. Partridge (school princip,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Harry,Holman,M,Mr. Partridge (school princip,It's a Wonderful Life,1946,Romance,Frank,Capra
Lionel,Barrymore,M,Mr. Potter,It's a Wonderful Life,1946,Drama,Frank,Capra
Lionel,Barrymore,M,Mr. Potter,It's a Wonderful Life,1946,Family,Frank,Capra
Lionel,Barrymore,M,Mr. Potter,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Lionel,Barrymore,M,Mr. Potter,It's a Wonderful Life,1946,Romance,Frank,Capra
Stanley (I),Andrews,M,Mr. Welch (teacher's husband),It's a Wonderful Life,1946,Drama,Frank,Capra
Stanley (I),Andrews,M,Mr. Welch (teacher's husband),It's a Wonderful Life,1946,Family,Frank,Capra
Stanley (I),Andrews,M,Mr. Welch (teacher's husband),It's a Wonderful Life,1946,Fantasy,Frank,Capra
Stanley (I),Andrews,M,Mr. Welch (teacher's husband),It's a Wonderful Life,1946,Romance,Frank,Capra
Sarah (I),Edwards,F,Mrs. Hatch,It's a Wonderful Life,1946,Drama,Frank,Capra
Sarah (I),Edwards,F,Mrs. Hatch,It's a Wonderful Life,1946,Family,Frank,Capra
Sarah (I),Edwards,F,Mrs. Hatch,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Sarah (I),Edwards,F,Mrs. Hatch,It's a Wonderful Life,1946,Romance,Frank,Capra
Marian,Carr,F,Mrs. Jane Wainwright,It's a Wonderful Life,1946,Drama,Frank,Capra
Marian,Carr,F,Mrs. Jane Wainwright,It's a Wonderful Life,1946,Family,Frank,Capra
Marian,Carr,F,Mrs. Jane Wainwright,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Marian,Carr,F,Mrs. Jane Wainwright,It's a Wonderful Life,1946,Romance,Frank,Capra
Argentina,Brunetti,F,Mrs. Martini,It's a Wonderful Life,1946,Drama,Frank,Capra
Argentina,Brunetti,F,Mrs. Martini,It's a Wonderful Life,1946,Family,Frank,Capra
Argentina,Brunetti,F,Mrs. Martini,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Argentina,Brunetti,F,Mrs. Martini,It's a Wonderful Life,1946,Romance,Frank,Capra
Sam,Ash,M,Nervous banker,It's a Wonderful Life,1946,Drama,Frank,Capra
Sam,Ash,M,Nervous banker,It's a Wonderful Life,1946,Family,Frank,Capra
Sam,Ash,M,Nervous banker,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Sam,Ash,M,Nervous banker,It's a Wonderful Life,1946,Romance,Frank,Capra
Sheldon,Leonard,M,Nick (bartender at Martini's),It's a Wonderful Life,1946,Drama,Frank,Capra
Sheldon,Leonard,M,Nick (bartender at Martini's),It's a Wonderful Life,1946,Family,Frank,Capra
Sheldon,Leonard,M,Nick (bartender at Martini's),It's a Wonderful Life,1946,Fantasy,Frank,Capra
Sheldon,Leonard,M,Nick (bartender at Martini's),It's a Wonderful Life,1946,Romance,Frank,Capra
Cy,Schindell,M,Nick's bouncer,It's a Wonderful Life,1946,Drama,Frank,Capra
Cy,Schindell,M,Nick's bouncer,It's a Wonderful Life,1946,Family,Frank,Capra
Cy,Schindell,M,Nick's bouncer,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Cy,Schindell,M,Nick's bouncer,It's a Wonderful Life,1946,Romance,Frank,Capra
Ward,Bond,M,Officer Bert,It's a Wonderful Life,1946,Drama,Frank,Capra
Ward,Bond,M,Officer Bert,It's a Wonderful Life,1946,Family,Frank,Capra
Ward,Bond,M,Officer Bert,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Ward,Bond,M,Officer Bert,It's a Wonderful Life,1946,Romance,Frank,Capra
Samuel S.,Hinds,M,Peter Bailey (Pa),It's a Wonderful Life,1946,Drama,Frank,Capra
Samuel S.,Hinds,M,Peter Bailey (Pa),It's a Wonderful Life,1946,Family,Frank,Capra
Samuel S.,Hinds,M,Peter Bailey (Pa),It's a Wonderful Life,1946,Fantasy,Frank,Capra
Samuel S.,Hinds,M,Peter Bailey (Pa),It's a Wonderful Life,1946,Romance,Frank,Capra
Larry,Simms,M,Peter Bailey (son),It's a Wonderful Life,1946,Drama,Frank,Capra
Larry,Simms,M,Peter Bailey (son),It's a Wonderful Life,1946,Family,Frank,Capra
Larry,Simms,M,Peter Bailey (son),It's a Wonderful Life,1946,Fantasy,Frank,Capra
Larry,Simms,M,Peter Bailey (son),It's a Wonderful Life,1946,Romance,Frank,Capra
Frank,Hagney,M,Potter's bodyguard,It's a Wonderful Life,1946,Drama,Frank,Capra
Frank,Hagney,M,Potter's bodyguard,It's a Wonderful Life,1946,Family,Frank,Capra
Frank,Hagney,M,Potter's bodyguard,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Frank,Hagney,M,Potter's bodyguard,It's a Wonderful Life,1946,Romance,Frank,Capra
Almira,Sessions,F,Potter's secretary,It's a Wonderful Life,1946,Drama,Frank,Capra
Almira,Sessions,F,Potter's secretary,It's a Wonderful Life,1946,Family,Frank,Capra
Almira,Sessions,F,Potter's secretary,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Almira,Sessions,F,Potter's secretary,It's a Wonderful Life,1946,Romance,Frank,Capra
Sam,Flint,M,Relieved banker in Potter's o,It's a Wonderful Life,1946,Drama,Frank,Capra
Sam,Flint,M,Relieved banker in Potter's o,It's a Wonderful Life,1946,Family,Frank,Capra
Sam,Flint,M,Relieved banker in Potter's o,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Sam,Flint,M,Relieved banker in Potter's o,It's a Wonderful Life,1946,Romance,Frank,Capra
Charles (I),Lane,M,Rent collector (in Potter's o,It's a Wonderful Life,1946,Drama,Frank,Capra
Charles (I),Lane,M,Rent collector (in Potter's o,It's a Wonderful Life,1946,Family,Frank,Capra
Charles (I),Lane,M,Rent collector (in Potter's o,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Charles (I),Lane,M,Rent collector (in Potter's o,It's a Wonderful Life,1946,Romance,Frank,Capra
Virginia,Patton,F,Ruth Dakin Bailey,It's a Wonderful Life,1946,Drama,Frank,Capra
Virginia,Patton,F,Ruth Dakin Bailey,It's a Wonderful Life,1946,Family,Frank,Capra
Virginia,Patton,F,Ruth Dakin Bailey,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Virginia,Patton,F,Ruth Dakin Bailey,It's a Wonderful Life,1946,Romance,Frank,Capra
Frank (I),Albertson,M,Sam Wainwright,It's a Wonderful Life,1946,Drama,Frank,Capra
Frank (I),Albertson,M,Sam Wainwright,It's a Wonderful Life,1946,Family,Frank,Capra
Frank (I),Albertson,M,Sam Wainwright,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Frank (I),Albertson,M,Sam Wainwright,It's a Wonderful Life,1946,Romance,Frank,Capra
Al,Bridge,M,Sheriff,It's a Wonderful Life,1946,Drama,Frank,Capra
Al,Bridge,M,Sheriff,It's a Wonderful Life,1946,Family,Frank,Capra
Al,Bridge,M,Sheriff,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Al,Bridge,M,Sheriff,It's a Wonderful Life,1946,Romance,Frank,Capra
Tom,Fadden,M,Tollhouse keeper,It's a Wonderful Life,1946,Drama,Frank,Capra
Tom,Fadden,M,Tollhouse keeper,It's a Wonderful Life,1946,Family,Frank,Capra
Tom,Fadden,M,Tollhouse keeper,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Tom,Fadden,M,Tollhouse keeper,It's a Wonderful Life,1946,Romance,Frank,Capra
Edward,Keane,M,Tom (building & loan deposito,It's a Wonderful Life,1946,Drama,Frank,Capra
Edward,Keane,M,Tom (building & loan deposito,It's a Wonderful Life,1946,Family,Frank,Capra
Edward,Keane,M,Tom (building & loan deposito,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Edward,Keane,M,Tom (building & loan deposito,It's a Wonderful Life,1946,Romance,Frank,Capra
Jimmy,Hawkins,M,Tommy Bailey,It's a Wonderful Life,1946,Drama,Frank,Capra
Jimmy,Hawkins,M,Tommy Bailey,It's a Wonderful Life,1946,Family,Frank,Capra
Jimmy,Hawkins,M,Tommy Bailey,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Jimmy,Hawkins,M,Tommy Bailey,It's a Wonderful Life,1946,Romance,Frank,Capra
Thomas (I),Mitchell,M,Uncle William 'Billy' Bailey,It's a Wonderful Life,1946,Drama,Frank,Capra
Thomas (I),Mitchell,M,Uncle William 'Billy' Bailey,It's a Wonderful Life,1946,Family,Frank,Capra
Thomas (I),Mitchell,M,Uncle William 'Billy' Bailey,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Thomas (I),Mitchell,M,Uncle William 'Billy' Bailey,It's a Wonderful Life,1946,Romance,Frank,Capra
Gloria,Grahame,F,Violet Bick,It's a Wonderful Life,1946,Drama,Frank,Capra
Gloria,Grahame,F,Violet Bick,It's a Wonderful Life,1946,Family,Frank,Capra
Gloria,Grahame,F,Violet Bick,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Gloria,Grahame,F,Violet Bick,It's a Wonderful Life,1946,Romance,Frank,Capra
Frank,Fenton,M,"Violet's boyfriend, with must",It's a Wonderful Life,1946,Drama,Frank,Capra
Frank,Fenton,M,"Violet's boyfriend, with must",It's a Wonderful Life,1946,Family,Frank,Capra
Frank,Fenton,M,"Violet's boyfriend, with must",It's a Wonderful Life,1946,Fantasy,Frank,Capra
Frank,Fenton,M,"Violet's boyfriend, with must",It's a Wonderful Life,1946,Romance,Frank,Capra
Moroni,Olsen,M,Voice of senior angel,It's a Wonderful Life,1946,Drama,Frank,Capra
Moroni,Olsen,M,Voice of senior angel,It's a Wonderful Life,1946,Family,Frank,Capra
Moroni,Olsen,M,Voice of senior angel,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Moroni,Olsen,M,Voice of senior angel,It's a Wonderful Life,1946,Romance,Frank,Capra
Jean (II),Gale,F,Young Mary,It's a Wonderful Life,1946,Drama,Frank,Capra
Jean (II),Gale,F,Young Mary,It's a Wonderful Life,1946,Family,Frank,Capra
Jean (II),Gale,F,Young Mary,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Jean (II),Gale,F,Young Mary,It's a Wonderful Life,1946,Romance,Frank,Capra
Karolyn,Grimes,F,Zuzu Bailey,It's a Wonderful Life,1946,Drama,Frank,Capra
Karolyn,Grimes,F,Zuzu Bailey,It's a Wonderful Life,1946,Family,Frank,Capra
Karolyn,Grimes,F,Zuzu Bailey,It's a Wonderful Life,1946,Fantasy,Frank,Capra
Karolyn,Grimes,F,Zuzu Bailey,It's a Wonderful Life,1946,Romance,Frank,Capra
Dave,Foley,M,Chris,It's Pat,1994,Comedy,Adam (I),Bernstein
Bari K.,Willerford,M,Concert Guard #1,It's Pat,1994,Comedy,Adam (I),Bernstein
Mitch,Pileggi,M,Concert Guard #2,It's Pat,1994,Comedy,Adam (I),Bernstein
Robin Mary,Florence,F,Concert Party Waitress,It's Pat,1994,Comedy,Adam (I),Bernstein
Michael,Yama,M,Curious Sushi Man,It's Pat,1994,Comedy,Adam (I),Bernstein
Kiyoko,Yamaguchi,F,Curious Sushi Woman,It's Pat,1994,Comedy,Adam (I),Bernstein
Timothy (I),Stack,M,Doctor,It's Pat,1994,Comedy,Adam (I),Bernstein
Susan,Mosher,F,Engagement Party Guest #1,It's Pat,1994,Comedy,Adam (I),Bernstein
Michael (I),Sweeney,M,Engagement Party Guest #2,It's Pat,1994,Comedy,Adam (I),Bernstein
Alberto,Alejandrino,M,Engagement Party Guest #3,It's Pat,1994,Comedy,Adam (I),Bernstein
Katie,Wright,F,Groupie,It's Pat,1994,Comedy,Adam (I),Bernstein
David (I),Drake,M,Gunther,It's Pat,1994,Comedy,Adam (I),Bernstein
Camille,Paglia,F,Herself,It's Pat,1994,Comedy,Adam (I),Bernstein
Arlenn,Sorken,F,Herself,It's Pat,1994,Comedy,Adam (I),Bernstein
Dean,Ween,M,Himself,It's Pat,1994,Comedy,Adam (I),Bernstein
Gene,Ween,M,Himself,It's Pat,1994,Comedy,Adam (I),Bernstein
Bobby,McGee,M,Hood,It's Pat,1994,Comedy,Adam (I),Bernstein
Tim,Meadows,M,KVIB-FM Station Manager,It's Pat,1994,Comedy,Adam (I),Bernstein
Kathy,Griffin,F,Kathy Griffin,It's Pat,1994,Comedy,Adam (I),Bernstein
Charles,Rocket,M,Kyle Jacobs,It's Pat,1994,Comedy,Adam (I),Bernstein
Beverly,Leech,F,Mrs. Riley,It's Pat,1994,Comedy,Adam (I),Bernstein
Mary,Scheer,F,Nurse,It's Pat,1994,Comedy,Adam (I),Bernstein
Julia,Sweeney,F,Pat Riley,It's Pat,1994,Comedy,Adam (I),Bernstein
Larry,Hankin,M,Postal Supervisor,It's Pat,1994,Comedy,Adam (I),Bernstein
Robert M.,Sweeney,M,Priest,It's Pat,1994,Comedy,Adam (I),Bernstein
Rueben,Gonzáles,M,Spike,It's Pat,1994,Comedy,Adam (I),Bernstein
Julie,Hayden,F,Stacy Jacobs,It's Pat,1994,Comedy,Adam (I),Bernstein
Phil,LaMarr,M,Stage Manager,It's Pat,1994,Comedy,Adam (I),Bernstein
Julianne,Christie,F,Strip Club Hostess,It's Pat,1994,Comedy,Adam (I),Bernstein
Sylvia,Betts,F,Strip Club Waitress,It's Pat,1994,Comedy,Adam (I),Bernstein
Alyson (I),Palmer,F,Strip Club Waitress,It's Pat,1994,Comedy,Adam (I),Bernstein
Amy,Ziff,F,Strip Club Waitress,It's Pat,1994,Comedy,Adam (I),Bernstein
Bitzi,Ziff,F,Strip Club Waitress,It's Pat,1994,Comedy,Adam (I),Bernstein
Dee,Hengstler,F,Stripper #1,It's Pat,1994,Comedy,Adam (I),Bernstein
Donna,Baltron,F,Stripper #2,It's Pat,1994,Comedy,Adam (I),Bernstein
Jerry,Tondo,M,Sushi Chef,It's Pat,1994,Comedy,Adam (I),Bernstein
Philip,McNiven,M,Sushi Customer,It's Pat,1994,Comedy,Adam (I),Bernstein
Kathy,Najimy,F,Tippy,It's Pat,1994,Comedy,Adam (I),Bernstein
Andrew,Weiss,M,Ween Bassist,It's Pat,1994,Comedy,Adam (I),Bernstein
John (III),Weiss,M,Ween Drummer,It's Pat,1994,Comedy,Adam (I),Bernstein
Allison,Caine,F,Additional Voices,Jaws,1975,Adventure,Steven,Spielberg
Allison,Caine,F,Additional Voices,Jaws,1975,Horror,Steven,Spielberg
Allison,Caine,F,Additional Voices,Jaws,1975,Thriller,Steven,Spielberg
Jeffrey,Voorhees,M,Alex M. Kintner,Jaws,1975,Adventure,Steven,Spielberg
Jeffrey,Voorhees,M,Alex M. Kintner,Jaws,1975,Horror,Steven,Spielberg
Jeffrey,Voorhees,M,Alex M. Kintner,Jaws,1975,Thriller,Steven,Spielberg
Steven,Spielberg,M,Amity Point Lifestation Worke,Jaws,1975,Adventure,Steven,Spielberg
Steven,Spielberg,M,Amity Point Lifestation Worke,Jaws,1975,Horror,Steven,Spielberg
Steven,Spielberg,M,Amity Point Lifestation Worke,Jaws,1975,Thriller,Steven,Spielberg
Craig,Kingsbury,M,Ben Gardner,Jaws,1975,Adventure,Steven,Spielberg
Craig,Kingsbury,M,Ben Gardner,Jaws,1975,Horror,Steven,Spielberg
Craig,Kingsbury,M,Ben Gardner,Jaws,1975,Thriller,Steven,Spielberg
Carl (I),Gottlieb,M,Ben Meadows,Jaws,1975,Adventure,Steven,Spielberg
Carl (I),Gottlieb,M,Ben Meadows,Jaws,1975,Horror,Steven,Spielberg
Carl (I),Gottlieb,M,Ben Meadows,Jaws,1975,Thriller,Steven,Spielberg
Ted (I),Grossman,M,Boater,Jaws,1975,Adventure,Steven,Spielberg
Ted (I),Grossman,M,Boater,Jaws,1975,Horror,Steven,Spielberg
Ted (I),Grossman,M,Boater,Jaws,1975,Thriller,Steven,Spielberg
Robert (I),Chambers,M,Charlie,Jaws,1975,Adventure,Steven,Spielberg
Robert (I),Chambers,M,Charlie,Jaws,1975,Horror,Steven,Spielberg
Robert (I),Chambers,M,Charlie,Jaws,1975,Thriller,Steven,Spielberg
Susan,Backlinie,F,Christine 'Chrissie' Watkins,Jaws,1975,Adventure,Steven,Spielberg
Susan,Backlinie,F,Christine 'Chrissie' Watkins,Jaws,1975,Horror,Steven,Spielberg
Susan,Backlinie,F,Christine 'Chrissie' Watkins,Jaws,1975,Thriller,Steven,Spielberg
Paul,Goulart,M,Clarinet Player in Music Stor,Jaws,1975,Adventure,Steven,Spielberg
Paul,Goulart,M,Clarinet Player in Music Stor,Jaws,1975,Horror,Steven,Spielberg
Paul,Goulart,M,Clarinet Player in Music Stor,Jaws,1975,Thriller,Steven,Spielberg
Jeffrey (I),Kramer,M,Deputy Leonard 'Lenny' Hendri,Jaws,1975,Adventure,Steven,Spielberg
Jeffrey (I),Kramer,M,Deputy Leonard 'Lenny' Hendri,Jaws,1975,Horror,Steven,Spielberg
Jeffrey (I),Kramer,M,Deputy Leonard 'Lenny' Hendri,Jaws,1975,Thriller,Steven,Spielberg
Lorraine,Gary,F,Ellen Brody,Jaws,1975,Adventure,Steven,Spielberg
Lorraine,Gary,F,Ellen Brody,Jaws,1975,Horror,Steven,Spielberg
Lorraine,Gary,F,Ellen Brody,Jaws,1975,Thriller,Steven,Spielberg
Denise,Cheshire,F,First Victim/Swimming Girl,Jaws,1975,Adventure,Steven,Spielberg
Denise,Cheshire,F,First Victim/Swimming Girl,Jaws,1975,Horror,Steven,Spielberg
Denise,Cheshire,F,First Victim/Swimming Girl,Jaws,1975,Thriller,Steven,Spielberg
Donald,Poole,M,"Frank Silva, Harbor Master",Jaws,1975,Adventure,Steven,Spielberg
Donald,Poole,M,"Frank Silva, Harbor Master",Jaws,1975,Horror,Steven,Spielberg
Donald,Poole,M,"Frank Silva, Harbor Master",Jaws,1975,Thriller,Steven,Spielberg
Alfred,Wilde,M,Harry Wiseman,Jaws,1975,Adventure,Steven,Spielberg
Alfred,Wilde,M,Harry Wiseman,Jaws,1975,Horror,Steven,Spielberg
Alfred,Wilde,M,Harry Wiseman,Jaws,1975,Thriller,Steven,Spielberg
Richard,Dreyfuss,M,Matt Hooper,Jaws,1975,Adventure,Steven,Spielberg
Richard,Dreyfuss,M,Matt Hooper,Jaws,1975,Horror,Steven,Spielberg
Richard,Dreyfuss,M,Matt Hooper,Jaws,1975,Thriller,Steven,Spielberg
Murray (I),Hamilton,M,Mayor Larry Vaughn,Jaws,1975,Adventure,Steven,Spielberg
Murray (I),Hamilton,M,Mayor Larry Vaughn,Jaws,1975,Horror,Steven,Spielberg
Murray (I),Hamilton,M,Mayor Larry Vaughn,Jaws,1975,Thriller,Steven,Spielberg
Dr. Robert,Nevin,M,Medical Examiner,Jaws,1975,Adventure,Steven,Spielberg
Dr. Robert,Nevin,M,Medical Examiner,Jaws,1975,Horror,Steven,Spielberg
Dr. Robert,Nevin,M,Medical Examiner,Jaws,1975,Thriller,Steven,Spielberg
Chris,Rebello,M,Michael 'Mike' Brody,Jaws,1975,Adventure,Steven,Spielberg
Chris,Rebello,M,Michael 'Mike' Brody,Jaws,1975,Horror,Steven,Spielberg
Chris,Rebello,M,Michael 'Mike' Brody,Jaws,1975,Thriller,Steven,Spielberg
Edward,Chalmers Jr.,M,Mr. Denherder,Jaws,1975,Adventure,Steven,Spielberg
Edward,Chalmers Jr.,M,Mr. Denherder,Jaws,1975,Horror,Steven,Spielberg
Edward,Chalmers Jr.,M,Mr. Denherder,Jaws,1975,Thriller,Steven,Spielberg
Robert (I),Carroll,M,Mr. Polk,Jaws,1975,Adventure,Steven,Spielberg
Robert (I),Carroll,M,Mr. Polk,Jaws,1975,Horror,Steven,Spielberg
Robert (I),Carroll,M,Mr. Polk,Jaws,1975,Thriller,Steven,Spielberg
Cyprian R.,Dube,M,Mr. Posner,Jaws,1975,Adventure,Steven,Spielberg
Cyprian R.,Dube,M,Mr. Posner,Jaws,1975,Horror,Steven,Spielberg
Cyprian R.,Dube,M,Mr. Posner,Jaws,1975,Thriller,Steven,Spielberg
Lee,Fierro,F,Mrs. Kintner,Jaws,1975,Adventure,Steven,Spielberg
Lee,Fierro,F,Mrs. Kintner,Jaws,1975,Horror,Steven,Spielberg
Lee,Fierro,F,Mrs. Kintner,Jaws,1975,Thriller,Steven,Spielberg
Belle,McDonald,F,Mrs. Posner,Jaws,1975,Adventure,Steven,Spielberg
Belle,McDonald,F,Mrs. Posner,Jaws,1975,Horror,Steven,Spielberg
Belle,McDonald,F,Mrs. Posner,Jaws,1975,Thriller,Steven,Spielberg
Fritzi Jane,Courtney,F,Mrs. Taft,Jaws,1975,Adventure,Steven,Spielberg
Fritzi Jane,Courtney,F,Mrs. Taft,Jaws,1975,Horror,Steven,Spielberg
Fritzi Jane,Courtney,F,Mrs. Taft,Jaws,1975,Thriller,Steven,Spielberg
Chris,Anastasio,M,Out of Towner,Jaws,1975,Adventure,Steven,Spielberg
Chris,Anastasio,M,Out of Towner,Jaws,1975,Horror,Steven,Spielberg
Chris,Anastasio,M,Out of Towner,Jaws,1975,Thriller,Steven,Spielberg
Roy,Scheider,M,Police Chief Martin Brody,Jaws,1975,Adventure,Steven,Spielberg
Roy,Scheider,M,Police Chief Martin Brody,Jaws,1975,Horror,Steven,Spielberg
Roy,Scheider,M,Police Chief Martin Brody,Jaws,1975,Thriller,Steven,Spielberg
Dick (IV),Young,M,Pratt,Jaws,1975,Adventure,Steven,Spielberg
Dick (IV),Young,M,Pratt,Jaws,1975,Horror,Steven,Spielberg
Dick (IV),Young,M,Pratt,Jaws,1975,Thriller,Steven,Spielberg
Robert (I),Shaw,M,Quint,Jaws,1975,Adventure,Steven,Spielberg
Robert (I),Shaw,M,Quint,Jaws,1975,Horror,Steven,Spielberg
Robert (I),Shaw,M,Quint,Jaws,1975,Thriller,Steven,Spielberg
Jay,Mello,M,Sean Brody,Jaws,1975,Adventure,Steven,Spielberg
Jay,Mello,M,Sean Brody,Jaws,1975,Horror,Steven,Spielberg
Jay,Mello,M,Sean Brody,Jaws,1975,Thriller,Steven,Spielberg
Peter,Benchley,M,TV Interviewer,Jaws,1975,Adventure,Steven,Spielberg
Peter,Benchley,M,TV Interviewer,Jaws,1975,Horror,Steven,Spielberg
Peter,Benchley,M,TV Interviewer,Jaws,1975,Thriller,Steven,Spielberg
Jonathan,Filley,M,Tom Cassidy,Jaws,1975,Adventure,Steven,Spielberg
Jonathan,Filley,M,Tom Cassidy,Jaws,1975,Horror,Steven,Spielberg
Jonathan,Filley,M,Tom Cassidy,Jaws,1975,Thriller,Steven,Spielberg
Duncan,Inches,M,Townsperson,Jaws,1975,Adventure,Steven,Spielberg
Duncan,Inches,M,Townsperson,Jaws,1975,Horror,Steven,Spielberg
Duncan,Inches,M,Townsperson,Jaws,1975,Thriller,Steven,Spielberg
Alan (I),Baxter,M,Brig. Gen. Matt Merrin,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
William,Shatner,M,Capt. Harrison Byers (Haywood,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Ed (I),Nelson,M,Captain at nightclub announci,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Spencer,Tracy,M,Chief Judge Dan Haywood,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Richard,Widmark,M,Col. Tad Lawson (prosecuting ,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Bess,Flowers,F,Concert attendee,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Asher,Brauner,M,Court officer/Translator,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Sayre,Dearing,M,Courtroom extra,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Sam (II),Harris,M,Courtroom extra,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Colin,Kenny,M,Courtroom extra,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Harold (I),Miller,M,Courtroom extra,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Joseph,Crehan,M,Courtroom spectator at verdic,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Burt,Lancaster,M,Dr. Ernst Janning (defendant ,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Karl,Swenson,M,Dr. Heinrich Geuter (Feldenst,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
John,Wengraf,M,Dr. Karl Wieck (former Minist,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Jana,Taylor,F,Elsa Scheffler (Byers' girl),Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Werner,Klemperer,M,Emil Hahn (defendant judge),Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Martin,Brandt,M,Friedrich Hofstetter (defenda,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Hal,Taggart,M,German counsel,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
William H.,O'Brien,M,German prisoner,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Bert (I),Stevens,M,German prisoner,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Ben (I),Wright,M,Halbestadt (Haywood's butler),Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Maximilian,Schell,M,Hans Rolfe (lead defense atto,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Adolf,Hitler,M,Himself ('Behind Us Comes Ger,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Howard,Caine,M,Hugo Wallner (Irene's husband,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Rudy,Solari,M,Interpreter in courtroom,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Ray,Teal,M,Judge Curtiss Ives,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Kenneth,MacKenna,M,Judge Kenneth Norris,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Marlene,Dietrich,F,Madame Bertholt,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Joseph (II),Bernard,M,Maj. Abe Radnitz (Lawson's as,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Bernard,Kates,M,Max Perkins (UP reproter),Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Olga,Fabian,F,Mrs. Elsa Lindnow (witness in,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Virginia,Christine,F,Mrs. Halbestadt (Haywood's ho,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Judy (I),Garland,F,Mrs. Irene Hoffman Wallner,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Sheila,Bromley,F,Mrs. Ives,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Otto,Waldis,M,Pohl (Nazi exterminator),Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Montgomery,Clift,M,Rudolph Petersen (prosecution,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Paul,Busch,M,"Schmidt, (Haywood's chauffeur",Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Ed,Binns,M,Sen. Burkette,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Norbert,Schiller,M,Waiter,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Oscar,Beregi Jr.,M,Waiter at court lounge,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
Torben,Meyer,M,Werner Lampe (defendant judge,Judgment at Nuremberg,1961,Drama,Stanley,Kramer
